"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","test_part","rt","stimulus","response","end_time","button_pressed","stim0","stim1","stim2","trialnr"
"pavlovia","0","29","0.0-0.0","74181","","","","","","","","","","","","","","",""
"preload","1","1967","0.0-1.0","74181","true","false","[]","[]","[]","preload","","","","","","","","",""
"html-button-response","2","19333","0.0-2.0","74181","","","","","","","17362.399999976158","<p>Welcome to the experiment. To begin, please read the following and press the button at the bottom of the screen.</p><p></p><p><strong>Project Name: A study on cognitive processes involved in visual perception</p></strong><p></p><p><strong>PARTICIPANT INFORMATION STATEMENT</strong></p><p></p><strong>(1) What is the study about?</strong><br>You are invited to participate in a study that investigates the cognitive processes involved in perceiving and recognizing visual stimuli.If you decide to participate, you will be asked to complete a task in which you will view pictures, letters, numbers, or words presented on a computer screen.<br><strong>(2) Who can participate?</strong><br>Anyone aged 18 years or over with access to a computer (not a phone/tablet)<br><strong>(3) Where is the study located?</strong><br>The study will be conducted in your browser<br><strong>(4) Who is carrying out the study?</strong><br>The study is being conducted by Sophia Shatek from the Computational Cognitive Neuroscience laboratory at the University of Sydney.<br><strong>(5) What does the study involve?</strong><br>In this study, you will be asked to perform tasks where you will see different stimuli appear on the computer screen.You will respond by pressing a key or using a computer mouse.<br><strong>(6) How much time will the study take?</strong><br>The study takes about 30 minutes<br><strong>(7)	Can I withdraw from the study?</strong><br>Being in this study is completely voluntary - you are not under any obligation to consent. You can withdraw at any time without having to give a reason and without penalty.<br><strong>(8) Will anyone else know the results?</strong><br>All aspects of the study, including results, will be strictly confidential and only the researchers will have access to information on participants.The results and data from the study may be submitted for publication or shared with other research labs, but individual participants will not be identifiable.<br><strong>(9) Will the study benefit me?</strong><br>You will be awarded 0.5 credits for your participation.<br><strong>(10) Can I tell other people about the study?</strong><br>Yes, please tell them to contact Dr Thomas Carlson by email at thomas.carlson@sydney.edu.au.<br><strong>(11) What if I require further information about the study or my involvement in it?</strong><br>When you have read this information, the investigator will discuss it with you further and answer any questions you may have.If you would like to know more at any stage, please feel free to contact Dr Thomas Carlson directly by email at thomas.carlson@sydney.edu.au.If you would like to be informed about the outcomes of the study, contact Dr Thomas Carlson directly by email at thomas.carlson@sydney.edu.au.<br><strong>(12) What if I have a complaint or any concerns?</strong><br>Any person with concerns or complaints about the conduct of a research study can contact The Manager,Human Ethics Administration, University of Sydney on +61 2 8627 8176 (Telephone); +61 2 8627 8177 (Facsimile) or ro.humanethics@sydney.edu.au (Email).</p><p></p><strong>By participating in this experiment, you consent to participate in this study and acknowledge that:</strong><br>1. The procedures required for the project and the times involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.<br>2.	I have read the Above Information Statement and have been given the opportunity to discuss the information and my involvement in the project with the researcher/s.<br>3. I understand that allowing my data to be used in research reports is completely voluntary - I am not under any obligation to consent.<br>4. I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be publishedhowever no information about me will be used in any way that is identifiable.</p><p></p>","0","","","","","",""
"html-button-response","3","25544","0.0-3.0","74181","","","","","","opening_instructions","6205.800000011921","<p>In this experiment, you will see three images appear on the screen.</p><p>You need to click the 'odd one out', or the image </p><p>that LOOKS MOST DIFFERENT to the other two. </p><p>Just go with your intuition, don't spend too long thinking about each one.</p>","0","29383.599999964237","","","","",""
"html-button-response-mod","4","27356","0.0-4.0","74181","","","","","","triplet","1809.0999999642372","","","","1","stimuli/stim016_inanimate_boats_4.png","stimuli/tools_uppercase.png","stimuli/stim004_animate_fish_4.png","0"
"html-button-response-mod","5","30881","0.0-5.0","74181","","","","","","triplet","3021.300000011921","","","","0","stimuli/stim019_inanimate_tree_3.png","stimuli/stim011_animate_face_3.png","stimuli/stim010_animate_face_2.png","1"
"html-button-response-mod","6","32347","0.0-6.0","74181","","","","","","triplet","963.3000000119209","","","","0","stimuli/stim014_inanimate_boats_2.png","stimuli/stim011_animate_face_3.png","stimuli/stim009_animate_face_1.png","2"
"html-button-response-mod","7","33536","0.0-7.0","74181","","","","","","triplet","684.5","","","","0","stimuli/boats_uppercase.png","stimuli/stim016_inanimate_boats_4.png","stimuli/stim019_inanimate_tree_3.png","3"
"html-button-response-mod","8","38089","0.0-8.0","74181","","","","","","triplet","4047.199999988079","","","","0","stimuli/stim024_inanimate_tools_4.png","stimuli/stim014_inanimate_boats_2.png","stimuli/stim019_inanimate_tree_3.png","4"
"html-button-response-mod","9","40132","0.0-9.0","74181","","","","","","triplet","1538.8999999761581","","","","2","stimuli/stim001_animate_fish_1.png","stimuli/stim007_animate_bird_3.png","stimuli/stim012_animate_face_4.png","5"
"html-button-response-mod","10","42282","0.0-10.0","74181","","","","","","triplet","1645.5","","","","2","stimuli/stim003_animate_fish_3.png","stimuli/stim002_animate_fish_2.png","stimuli/tools_lowercase.png","6"
"html-button-response-mod","11","45468","0.0-11.0","74181","","","","","","triplet","2682.900000035763","","","","2","stimuli/stim017_inanimate_tree_1.png","stimuli/stim001_animate_fish_1.png","stimuli/tree_uppercase.png","7"
"html-button-response-mod","12","50329","0.0-12.0","74181","","","","","","triplet","4357.199999988079","","","","2","stimuli/stim017_inanimate_tree_1.png","stimuli/stim013_inanimate_boats_1.png","stimuli/bird_uppercase.png","8"
"html-button-response-mod","13","52136","0.0-13.0","74181","","","","","","triplet","1304.800000011921","","","","2","stimuli/bird_uppercase.png","stimuli/boats_lowercase.png","stimuli/stim014_inanimate_boats_2.png","9"
"html-button-response-mod","14","54718","0.0-14.0","74181","","","","","","triplet","2076.7000000476837","","","","0","stimuli/stim007_animate_bird_3.png","stimuli/boats_uppercase.png","stimuli/tree_lowercase.png","10"
"html-button-response-mod","15","57033","0.0-15.0","74181","","","","","","triplet","1807.6000000238419","","","","2","stimuli/tools_lowercase.png","stimuli/bird_lowercase.png","stimuli/stim010_animate_face_2.png","11"
"html-button-response-mod","16","58918","0.0-16.0","74181","","","","","","triplet","1382.5","","","","2","stimuli/stim003_animate_fish_3.png","stimuli/stim005_animate_bird_1.png","stimuli/face_lowercase.png","12"
