"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","test_part","rt","stimulus","response","end_time","button_pressed","stim0","stim1","stim2","trialnr"
"pavlovia","0","10","0.0-0.0","73174","","","","","","","","","","","","","","",""
"preload","1","680","0.0-1.0","73174","true","false","[]","[]","[]","preload","","","","","","","","",""
"html-button-response","2","18647","0.0-2.0","73174","","","","","","","17964.600000023842","<p>Welcome to the experiment. To begin, please read the following and press the button at the bottom of the screen.</p><p></p><p><strong>Project Name: A study on cognitive processes involved in visual perception</p></strong><p></p><p><strong>PARTICIPANT INFORMATION STATEMENT</strong></p><p></p><strong>(1) What is the study about?</strong><br>You are invited to participate in a study that investigates the cognitive processes involved in perceiving and recognizing visual stimuli.If you decide to participate, you will be asked to complete a task in which you will view pictures, letters, numbers, or words presented on a computer screen.<br><strong>(2) Who can participate?</strong><br>Anyone aged 18 years or over with access to a computer (not a phone/tablet)<br><strong>(3) Where is the study located?</strong><br>The study will be conducted in your browser<br><strong>(4) Who is carrying out the study?</strong><br>The study is being conducted by Sophia Shatek from the Computational Cognitive Neuroscience laboratory at the University of Sydney.<br><strong>(5) What does the study involve?</strong><br>In this study, you will be asked to perform tasks where you will see different stimuli appear on the computer screen.You will respond by pressing a key or using a computer mouse.<br><strong>(6) How much time will the study take?</strong><br>The study takes about 30 minutes<br><strong>(7)	Can I withdraw from the study?</strong><br>Being in this study is completely voluntary - you are not under any obligation to consent. You can withdraw at any time without having to give a reason and without penalty.<br><strong>(8) Will anyone else know the results?</strong><br>All aspects of the study, including results, will be strictly confidential and only the researchers will have access to information on participants.The results and data from the study may be submitted for publication or shared with other research labs, but individual participants will not be identifiable.<br><strong>(9) Will the study benefit me?</strong><br>You will be awarded 0.5 credits for your participation.<br><strong>(10) Can I tell other people about the study?</strong><br>Yes, please tell them to contact Dr Thomas Carlson by email at thomas.carlson@sydney.edu.au.<br><strong>(11) What if I require further information about the study or my involvement in it?</strong><br>When you have read this information, the investigator will discuss it with you further and answer any questions you may have.If you would like to know more at any stage, please feel free to contact Dr Thomas Carlson directly by email at thomas.carlson@sydney.edu.au.If you would like to be informed about the outcomes of the study, contact Dr Thomas Carlson directly by email at thomas.carlson@sydney.edu.au.<br><strong>(12) What if I have a complaint or any concerns?</strong><br>Any person with concerns or complaints about the conduct of a research study can contact The Manager,Human Ethics Administration, University of Sydney on +61 2 8627 8176 (Telephone); +61 2 8627 8177 (Facsimile) or ro.humanethics@sydney.edu.au (Email).</p><p></p><strong>By participating in this experiment, you consent to participate in this study and acknowledge that:</strong><br>1. The procedures required for the project and the times involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.<br>2.	I have read the Above Information Statement and have been given the opportunity to discuss the information and my involvement in the project with the researcher/s.<br>3. I understand that allowing my data to be used in research reports is completely voluntary - I am not under any obligation to consent.<br>4. I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be publishedhowever no information about me will be used in any way that is identifiable.</p><p></p>","0","","","","","",""
"html-button-response","3","22846","0.0-3.0","73174","","","","","","opening_instructions","4196.699999988079","<p>In this experiment, you will see three images appear on the screen.</p><p>You need to click the 'odd one out', or the image </p><p>that LOOKS MOST DIFFERENT to the other two. </p><p>Just go with your intuition, don't spend too long thinking about each one.</p>","0","25995.100000023842","","","","",""
"html-button-response-mod","4","28267","0.0-4.0","73174","","","","","","triplet","5418.599999964237","","","","0","stimuli/bird_uppercase.png","stimuli/face_lowercase.png","stimuli/tools_lowercase.png","0"
"html-button-response-mod","5","32802","0.0-5.0","73174","","","","","","triplet","4021.600000023842","","","","2","stimuli/stim004_animate_fish_4.png","stimuli/fish_uppercase.png","stimuli/tree_uppercase.png","1"
"html-button-response-mod","6","35244","0.0-6.0","73174","","","","","","triplet","1938.4000000357628","","","","0","stimuli/stim003_animate_fish_3.png","stimuli/stim017_inanimate_tree_1.png","stimuli/stim020_inanimate_tree_4.png","2"
"html-button-response-mod","7","37581","0.0-7.0","73174","","","","","","triplet","1834.1000000238419","","","","1","stimuli/stim023_inanimate_tools_3.png","stimuli/stim012_animate_face_4.png","stimuli/tools_uppercase.png","3"
"html-button-response-mod","8","43083","0.0-8.0","73174","","","","","","triplet","5000.100000023842","","","","0","stimuli/boats_lowercase.png","stimuli/stim017_inanimate_tree_1.png","stimuli/stim022_inanimate_tools_2.png","4"
"html-button-response-mod","9","45766","0.0-9.0","73174","","","","","","triplet","2177.800000011921","","","","2","stimuli/stim005_animate_bird_1.png","stimuli/stim007_animate_bird_3.png","stimuli/tree_lowercase.png","5"
